id_contrato,municipio_execucao,secretaria_responsavel,status_obra,orcamento_inicial_reais,valor_aditivos_reais,dias_de_atraso,percentual_conclusao
CT-2022-6994,Lagarto,Cultura e Esporte,Em Andamento,339613.42,0.0,0,11.4
CT-2022-6995,Aracaju,Saúde,Em Andamento,17862034.82,0.0,0,23.4
CT-2022-6996,Barra dos Coqueiros,Cultura e Esporte,Em Andamento,1663180.95,0.0,0,63.5
CT-2022-6997,Aracaju,Educação,Em Andamento,2239715.6,0.0,0,30.2
CT-2022-6998,Estância,Infraestrutura,Paralisada,261352.08,85703.12,459,27.6
CT-2022-6999,Nossa Senhora do Socorro,Segurança,Concluída,673906.71,0.0,0,100.0
CT-2022-7000,Itabaiana,Educação,Concluída,2890533.27,309242.59,0,100.0
CT-2022-7001,Nossa Senhora do Socorro,Infraestrutura,Atrasada,1683830.45,592820.45,123,25.5
CT-2022-7002,Aracaju,Cultura e Esporte,Em Andamento,2991701.83,0.0,0,77.8
CT-2022-7003,São Cristóvão,Saúde,Paralisada,1263586.26,3579038.99,1352,52.8
CT-2022-7004,Nossa Senhora do Socorro,Segurança,Em Andamento,2179238.77,0.0,0,17.0
CT-2022-7005,Aracaju,Infraestrutura,Concluída,7391724.95,0.0,0,100.0
CT-2022-7006,Estância,Educação,Atrasada,3027827.92,536490.15,295,26.5
CT-2022-7007,Nossa Senhora do Socorro,Cultura e Esporte,Paralisada,3884863.78,1173642.33,726,64.3
CT-2022-7008,Nossa Senhora do Socorro,Infraestrutura,Atrasada,7932188.27,2748603.44,293,74.0
CT-2022-7009,Lagarto,Saúde,Paralisada,3921328.91,1923866.08,442,14.6
CT-2022-7010,Aracaju,Educação,Paralisada,3275895.94,933170.05,678,66.8
CT-2022-7011,Aracaju,Segurança,Concluída,5911922.37,0.0,0,100.0
CT-2022-7012,Aracaju,Saúde,Paralisada,3691029.69,8449730.37,1041,56.1
CT-2022-7013,São Cristóvão,Saúde,Atrasada,2915638.59,530489.04,289,30.5
CT-2022-7014,Itabaiana,Segurança,Em Andamento,973205.67,0.0,0,62.1
CT-2022-7015,Nossa Senhora do Socorro,Cultura e Esporte,Em Andamento,229413.54,0.0,0,7.0
CT-2022-7016,Aracaju,Saúde,Paralisada,1788405.53,5794886.13,1385,22.0
CT-2022-7017,Aracaju,Infraestrutura,Atrasada,5287529.5,756132.63,327,24.7
CT-2022-7018,Aracaju,Saúde,Paralisada,2371202.3,7549122.14,641,65.7
CT-2022-7019,Aracaju,Educação,Em Andamento,412833.71,0.0,0,32.5
CT-2022-7020,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,1892463.4,263405.08,0,100.0
CT-2022-7021,Nossa Senhora do Socorro,Segurança,Em Andamento,2934747.64,0.0,0,41.3
CT-2022-7022,Nossa Senhora do Socorro,Saúde,Paralisada,962018.13,2030532.65,1382,35.1
CT-2022-7023,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,413361.3,0.0,0,100.0
CT-2022-7024,Nossa Senhora do Socorro,Cultura e Esporte,Em Andamento,2598625.12,0.0,0,67.5
CT-2022-7025,Lagarto,Saúde,Paralisada,425864.1,177505.79,245,66.2
CT-2022-7026,Nossa Senhora do Socorro,Infraestrutura,Paralisada,185753.25,78245.42,327,41.6
CT-2022-7027,Estância,Cultura e Esporte,Concluída,4196159.64,0.0,0,100.0
CT-2022-7028,Estância,Educação,Paralisada,1989220.87,533376.61,606,38.2
CT-2022-7029,Aracaju,Infraestrutura,Em Andamento,277273.8,0.0,0,79.8
CT-2022-7030,Aracaju,Educação,Concluída,2877240.42,0.0,0,100.0
CT-2022-7031,Itabaiana,Infraestrutura,Concluída,189981.04,24811.21,0,100.0
CT-2022-7032,Aracaju,Cultura e Esporte,Atrasada,1335533.76,209658.76,397,81.6
CT-2022-7033,Barra dos Coqueiros,Cultura e Esporte,Em Andamento,713478.47,0.0,0,57.0
CT-2022-7034,Itabaiana,Educação,Concluída,1659739.1,0.0,0,100.0
CT-2022-7035,Aracaju,Saúde,Paralisada,193496.5,547270.22,938,57.9
CT-2022-7036,Aracaju,Infraestrutura,Paralisada,10830269.31,4504106.32,740,17.8
CT-2022-7037,Aracaju,Segurança,Concluída,630934.08,73226.9,0,100.0
CT-2022-7038,Lagarto,Cultura e Esporte,Em Andamento,9667831.14,0.0,0,38.7
CT-2022-7039,Barra dos Coqueiros,Saúde,Paralisada,2266788.12,5451879.13,1351,15.3
CT-2022-7040,São Cristóvão,Infraestrutura,Concluída,359992.06,25668.24,0,100.0
CT-2022-7041,Itabaiana,Segurança,Atrasada,6507017.29,883972.78,295,25.9
CT-2022-7042,Tobias Barreto,Segurança,Atrasada,1753628.55,416703.5,288,31.2
CT-2022-7043,Aracaju,Cultura e Esporte,Concluída,626718.51,0.0,0,100.0
CT-2022-7044,Itabaiana,Infraestrutura,Concluída,1096498.37,157651.64,0,100.0
CT-2022-7045,Aracaju,Saúde,Em Andamento,1192170.95,0.0,0,47.8
CT-2022-7046,Aracaju,Saúde,Paralisada,2963329.36,9704805.71,1357,64.4
CT-2022-7047,Estância,Cultura e Esporte,Concluída,10863792.48,0.0,0,100.0
CT-2022-7048,Barra dos Coqueiros,Educação,Concluída,767467.62,70637.44,0,100.0
CT-2022-7049,Aracaju,Segurança,Em Andamento,867859.51,0.0,0,45.7
CT-2022-7050,Aracaju,Educação,Paralisada,10599621.08,2664404.72,814,20.2
CT-2022-7051,Lagarto,Educação,Atrasada,894712.26,250393.48,132,75.6
CT-2022-7052,Aracaju,Educação,Concluída,934357.03,116746.57,0,100.0
CT-2022-7053,Aracaju,Segurança,Concluída,14483936.98,0.0,0,100.0
CT-2022-7054,Nossa Senhora do Socorro,Saúde,Concluída,3340908.88,0.0,0,100.0
CT-2022-7055,Itabaiana,Infraestrutura,Paralisada,1251783.55,620099.9,132,23.0
CT-2022-7056,Itabaiana,Infraestrutura,Em Andamento,981635.87,0.0,0,34.8
CT-2022-7057,Aracaju,Saúde,Paralisada,2100815.75,5005187.87,1777,16.6
CT-2022-7058,Aracaju,Educação,Em Andamento,1309095.97,0.0,0,33.2
CT-2022-7059,São Cristóvão,Educação,Paralisada,177551.22,64643.31,128,21.9
CT-2022-7060,Nossa Senhora do Socorro,Educação,Paralisada,367107.9,120582.92,832,24.5
CT-2022-7061,Estância,Educação,Paralisada,2476070.81,973608.07,874,7.1
CT-2022-7062,Tobias Barreto,Cultura e Esporte,Em Andamento,1064371.08,0.0,0,78.4
CT-2022-7063,Barra dos Coqueiros,Cultura e Esporte,Concluída,8692852.87,672162.39,0,100.0
CT-2022-7064,Aracaju,Infraestrutura,Em Andamento,3714848.84,0.0,0,18.4
CT-2022-7065,Nossa Senhora do Socorro,Saúde,Paralisada,11573180.19,20544456.37,1490,71.5
CT-2022-7066,São Cristóvão,Saúde,Paralisada,5055682.33,15591392.66,1746,59.1
CT-2022-7067,Tobias Barreto,Cultura e Esporte,Concluída,1278707.68,138178.06,0,100.0
CT-2022-7068,Aracaju,Educação,Concluída,4244308.69,419164.62,0,100.0
CT-2022-7069,Lagarto,Infraestrutura,Em Andamento,2024584.28,0.0,0,18.3
CT-2022-7070,Aracaju,Saúde,Paralisada,2312338.3,6160148.83,1389,28.4
CT-2022-7071,Nossa Senhora do Socorro,Infraestrutura,Atrasada,2413676.4,704277.99,216,70.0
CT-2022-7072,Aracaju,Saúde,Paralisada,3609137.37,5976760.45,1063,33.1
CT-2022-7073,Aracaju,Cultura e Esporte,Concluída,1494466.38,91476.92,0,100.0
CT-2022-7074,Nossa Senhora do Socorro,Saúde,Paralisada,4749915.7,14929084.56,1476,56.0
CT-2022-7075,São Cristóvão,Educação,Concluída,722365.5,15129.14,0,100.0
CT-2022-7076,Itabaiana,Educação,Concluída,1476697.87,0.0,0,100.0
CT-2022-7077,Aracaju,Educação,Concluída,3530422.79,0.0,0,100.0
CT-2022-7078,Aracaju,Segurança,Paralisada,5758727.54,1333783.71,334,46.3
CT-2022-7079,São Cristóvão,Cultura e Esporte,Em Andamento,5968130.51,0.0,0,49.6
CT-2022-7080,Aracaju,Educação,Concluída,1379697.1,151848.0,0,100.0
CT-2022-7081,Itabaiana,Saúde,Em Andamento,1791115.14,0.0,0,38.5
CT-2022-7082,Itabaiana,Educação,Paralisada,1061953.93,551078.6,601,25.2
CT-2022-7083,Itabaiana,Cultura e Esporte,Concluída,3056762.16,0.0,0,100.0
CT-2022-7084,Lagarto,Saúde,Atrasada,1556087.95,538252.82,123,42.6
CT-2022-7085,Tobias Barreto,Cultura e Esporte,Concluída,8021495.82,84688.58,0,100.0
CT-2022-7086,Estância,Cultura e Esporte,Paralisada,1444433.88,331144.43,392,31.1
CT-2022-7087,Nossa Senhora do Socorro,Segurança,Atrasada,3542071.54,749681.02,322,28.0
CT-2022-7088,Lagarto,Educação,Concluída,3444335.74,0.0,0,100.0
CT-2022-7089,Aracaju,Saúde,Paralisada,2193657.99,5535924.6,956,67.2
CT-2022-7090,Itabaiana,Infraestrutura,Em Andamento,214150.55,0.0,0,67.6
CT-2022-7091,Tobias Barreto,Segurança,Paralisada,1190135.83,197258.7,475,70.4
CT-2022-7092,Itabaiana,Educação,Concluída,3829591.07,0.0,0,100.0
CT-2022-7093,Aracaju,Segurança,Atrasada,1735882.11,358840.25,105,89.9
CT-2022-7094,Aracaju,Infraestrutura,Concluída,366015.04,0.0,0,100.0
CT-2022-7095,Aracaju,Saúde,Paralisada,6994595.49,11299132.08,1617,68.5
CT-2022-7096,Nossa Senhora do Socorro,Segurança,Atrasada,2792296.16,805042.95,210,84.7
CT-2022-7097,Aracaju,Cultura e Esporte,Atrasada,408664.27,41831.6,255,50.5
CT-2022-7098,Itabaiana,Educação,Em Andamento,292126.1,0.0,0,50.7
CT-2022-7099,São Cristóvão,Educação,Em Andamento,451321.57,0.0,0,72.1
CT-2022-7100,São Cristóvão,Saúde,Paralisada,20644709.13,53334887.1,1002,51.1
CT-2022-7101,Nossa Senhora do Socorro,Saúde,Paralisada,1144536.31,2928283.09,1195,61.3
CT-2022-7102,Aracaju,Educação,Concluída,3790049.34,515648.34,0,100.0
CT-2022-7103,Nossa Senhora do Socorro,Infraestrutura,Atrasada,699196.89,190866.67,69,42.6
CT-2022-7104,São Cristóvão,Segurança,Em Andamento,1054807.33,0.0,0,79.0
CT-2022-7105,Lagarto,Educação,Concluída,171427.57,6650.46,0,100.0
CT-2022-7106,Aracaju,Saúde,Paralisada,5970567.39,7467172.12,1015,5.1
CT-2022-7107,São Cristóvão,Educação,Paralisada,14541822.87,2788309.1,506,35.0
CT-2022-7108,São Cristóvão,Cultura e Esporte,Atrasada,1573676.29,391293.94,191,40.8
CT-2022-7109,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,867370.83,0.0,0,100.0
CT-2022-7110,Tobias Barreto,Educação,Em Andamento,684749.31,0.0,0,56.0
CT-2022-7111,Lagarto,Segurança,Concluída,1057662.86,76090.11,0,100.0
CT-2022-7112,Lagarto,Cultura e Esporte,Em Andamento,1599940.73,0.0,0,40.1
CT-2022-7113,Itabaiana,Infraestrutura,Concluída,3995355.01,466613.88,0,100.0
CT-2022-7114,Aracaju,Infraestrutura,Paralisada,3863490.58,1974701.01,581,25.0
CT-2022-7115,Aracaju,Saúde,Concluída,2313539.93,0.0,0,100.0
CT-2022-7116,Nossa Senhora do Socorro,Saúde,Paralisada,1659994.0,4245531.37,732,45.0
CT-2022-7117,São Cristóvão,Educação,Paralisada,2293040.57,714941.02,284,5.9
CT-2022-7118,São Cristóvão,Cultura e Esporte,Paralisada,2634475.94,425304.11,231,60.7
CT-2022-7119,Aracaju,Infraestrutura,Concluída,3011693.5,153473.84,0,100.0
CT-2022-7120,Aracaju,Cultura e Esporte,Paralisada,3314103.26,987108.85,662,27.8
CT-2022-7121,Itabaiana,Educação,Concluída,3260027.0,0.0,0,100.0
CT-2022-7122,Aracaju,Cultura e Esporte,Concluída,858377.28,0.0,0,100.0
CT-2022-7123,São Cristóvão,Segurança,Concluída,2119640.77,0.0,0,100.0
CT-2022-7124,Nossa Senhora do Socorro,Cultura e Esporte,Em Andamento,1377149.0,0.0,0,55.9
CT-2022-7125,Nossa Senhora do Socorro,Saúde,Paralisada,2862480.54,8792402.33,1654,15.8
CT-2022-7126,Estância,Educação,Em Andamento,2219585.54,0.0,0,70.2
CT-2022-7127,Itabaiana,Infraestrutura,Em Andamento,819974.97,0.0,0,64.0
CT-2022-7128,Tobias Barreto,Segurança,Em Andamento,3567932.75,0.0,0,13.4
CT-2022-7129,Aracaju,Infraestrutura,Concluída,208838.67,10139.42,0,100.0
CT-2022-7130,Aracaju,Saúde,Concluída,1278200.52,0.0,0,100.0
CT-2022-7131,Aracaju,Segurança,Concluída,4756450.11,0.0,0,100.0
CT-2022-7132,Lagarto,Saúde,Concluída,4517886.63,396522.0,0,100.0
CT-2022-7133,Nossa Senhora do Socorro,Saúde,Paralisada,9114047.32,29294805.49,969,64.6
CT-2022-7134,Nossa Senhora do Socorro,Cultura e Esporte,Em Andamento,2802188.94,0.0,0,57.7
CT-2022-7135,Tobias Barreto,Segurança,Em Andamento,2107764.95,0.0,0,11.0
CT-2022-7136,Nossa Senhora do Socorro,Segurança,Concluída,3447315.66,502366.43,0,100.0
CT-2022-7137,Itabaiana,Infraestrutura,Em Andamento,5742613.44,0.0,0,43.7
CT-2022-7138,Nossa Senhora do Socorro,Saúde,Paralisada,2896352.22,7199768.57,1485,22.8
CT-2022-7139,Nossa Senhora do Socorro,Educação,Concluída,4238805.11,93464.85,0,100.0
CT-2022-7140,Estância,Segurança,Atrasada,1278716.47,412359.03,282,60.0
CT-2022-7141,Itabaiana,Educação,Concluída,1337971.63,0.0,0,100.0
CT-2022-7142,Estância,Segurança,Atrasada,369590.0,115736.83,79,63.4
CT-2022-7143,Nossa Senhora do Socorro,Infraestrutura,Concluída,1091488.91,0.0,0,100.0
CT-2022-7144,Lagarto,Educação,Atrasada,2176453.42,581611.59,302,68.4
CT-2022-7145,Aracaju,Segurança,Atrasada,3422576.43,482515.72,211,68.8
CT-2022-7146,Aracaju,Saúde,Paralisada,2529426.22,6254830.99,808,22.6
CT-2022-7147,Aracaju,Infraestrutura,Concluída,3964064.73,0.0,0,100.0
CT-2022-7148,Aracaju,Saúde,Paralisada,1964046.19,6135502.9,672,59.1
CT-2022-7149,Nossa Senhora do Socorro,Educação,Concluída,2308520.3,0.0,0,100.0
CT-2022-7150,Lagarto,Infraestrutura,Concluída,2041082.77,0.0,0,100.0
CT-2022-7151,Aracaju,Saúde,Concluída,2910919.2,342174.02,0,100.0
CT-2022-7152,Aracaju,Cultura e Esporte,Atrasada,1392472.58,250674.22,262,29.8
CT-2022-7153,São Cristóvão,Educação,Atrasada,3000289.77,765347.01,136,58.4
CT-2022-7154,Itabaiana,Saúde,Concluída,1715897.16,224594.57,0,100.0
CT-2022-7155,Aracaju,Cultura e Esporte,Concluída,2892502.87,0.0,0,100.0
CT-2022-7156,Lagarto,Segurança,Concluída,1408879.17,192678.07,0,100.0
CT-2022-7157,Lagarto,Cultura e Esporte,Em Andamento,682840.06,0.0,0,25.8
CT-2022-7158,Aracaju,Cultura e Esporte,Paralisada,800434.2,159468.21,706,33.1
CT-2022-7159,Aracaju,Cultura e Esporte,Concluída,619119.89,81084.21,0,100.0
CT-2022-7160,Barra dos Coqueiros,Educação,Atrasada,668781.62,169415.53,222,77.0
CT-2022-7161,Nossa Senhora do Socorro,Infraestrutura,Concluída,3049073.57,422167.94,0,100.0
CT-2022-7162,Aracaju,Cultura e Esporte,Atrasada,6473494.13,873947.16,84,81.5
CT-2022-7163,Estância,Educação,Em Andamento,6553008.51,0.0,0,30.0
CT-2022-7164,Nossa Senhora do Socorro,Segurança,Em Andamento,4065363.63,0.0,0,21.1
CT-2022-7165,Barra dos Coqueiros,Educação,Paralisada,2503171.63,289960.81,360,12.6
CT-2022-7166,Aracaju,Infraestrutura,Concluída,2013821.28,227643.09,0,100.0
CT-2022-7167,Aracaju,Cultura e Esporte,Paralisada,557460.12,111522.47,643,48.6
CT-2022-7168,Aracaju,Cultura e Esporte,Paralisada,814997.12,119065.11,245,54.0
CT-2022-7169,Nossa Senhora do Socorro,Saúde,Em Andamento,8634919.95,0.0,0,21.3
CT-2022-7170,Lagarto,Saúde,Concluída,1309564.76,0.0,0,100.0
CT-2022-7171,São Cristóvão,Educação,Paralisada,2816091.0,424466.03,664,29.2
CT-2022-7172,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,3028146.64,35962.41,0,100.0
CT-2022-7173,Nossa Senhora do Socorro,Segurança,Em Andamento,885240.43,0.0,0,53.3
CT-2022-7174,São Cristóvão,Segurança,Concluída,4421752.92,0.0,0,100.0
CT-2022-7175,Aracaju,Educação,Paralisada,453599.35,77575.23,848,51.0
CT-2022-7176,Aracaju,Cultura e Esporte,Em Andamento,1089578.55,0.0,0,49.7
CT-2022-7177,Aracaju,Infraestrutura,Paralisada,2594325.54,1306862.27,811,62.1
CT-2022-7178,Aracaju,Saúde,Concluída,2145742.86,0.0,0,100.0
CT-2022-7179,Aracaju,Infraestrutura,Concluída,4111563.81,568310.96,0,100.0
CT-2022-7180,São Cristóvão,Segurança,Em Andamento,9705239.46,0.0,0,71.2
CT-2022-7181,Aracaju,Infraestrutura,Concluída,1000959.31,0.0,0,100.0
CT-2022-7182,São Cristóvão,Saúde,Paralisada,257622.74,672428.79,1031,19.5
CT-2022-7183,Aracaju,Educação,Em Andamento,1351584.36,0.0,0,46.6
CT-2022-7184,Aracaju,Saúde,Paralisada,5357036.69,10217964.52,1659,67.4
CT-2022-7185,Barra dos Coqueiros,Infraestrutura,Atrasada,4162959.2,559092.83,324,48.9
CT-2022-7186,São Cristóvão,Cultura e Esporte,Paralisada,2310419.56,541656.45,225,29.6
CT-2022-7187,Aracaju,Segurança,Concluída,1951596.84,0.0,0,100.0
CT-2022-7188,Barra dos Coqueiros,Cultura e Esporte,Concluída,1583859.55,0.0,0,100.0
CT-2022-7189,Aracaju,Infraestrutura,Concluída,868286.27,0.0,0,100.0
CT-2022-7190,Estância,Saúde,Atrasada,1401256.17,204480.46,249,50.4
CT-2022-7191,Aracaju,Cultura e Esporte,Em Andamento,793204.51,0.0,0,25.6
CT-2022-7192,Nossa Senhora do Socorro,Educação,Concluída,352757.27,0.0,0,100.0
CT-2022-7193,Itabaiana,Infraestrutura,Concluída,6717159.58,36994.96,0,100.0
CT-2022-7194,São Cristóvão,Segurança,Concluída,987461.58,10617.47,0,100.0
CT-2022-7195,Estância,Infraestrutura,Concluída,456156.71,0.0,0,100.0
CT-2022-7196,Lagarto,Infraestrutura,Em Andamento,2235031.0,0.0,0,70.0
CT-2022-7197,Nossa Senhora do Socorro,Educação,Atrasada,1014697.44,366199.1,394,47.2
CT-2022-7198,Aracaju,Saúde,Concluída,1700860.87,0.0,0,100.0
CT-2022-7199,Aracaju,Infraestrutura,Paralisada,10073791.68,2450090.91,722,12.3
CT-2022-7200,Aracaju,Cultura e Esporte,Atrasada,771592.93,273907.59,290,94.3
CT-2022-7201,Aracaju,Cultura e Esporte,Paralisada,1256325.93,393831.68,728,19.4
CT-2022-7202,Aracaju,Cultura e Esporte,Paralisada,2312199.16,1128342.64,479,49.7
CT-2022-7203,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,1811799.5,52654.1,0,100.0
CT-2022-7204,Aracaju,Saúde,Paralisada,461712.11,1501462.82,705,6.6
CT-2022-7205,Estância,Saúde,Concluída,4247579.85,317.84,0,100.0
CT-2022-7206,Tobias Barreto,Cultura e Esporte,Em Andamento,2056867.4,0.0,0,53.6
CT-2022-7207,Aracaju,Segurança,Paralisada,1048562.67,336710.22,343,37.8
CT-2022-7208,São Cristóvão,Saúde,Atrasada,4559894.02,1213618.12,183,39.1
CT-2022-7209,Aracaju,Infraestrutura,Concluída,1595771.9,0.0,0,100.0
CT-2022-7210,São Cristóvão,Saúde,Paralisada,1299530.23,4125624.5,698,15.5
CT-2022-7211,Itabaiana,Segurança,Concluída,4345407.66,335814.19,0,100.0
CT-2022-7212,Estância,Saúde,Paralisada,501815.32,199093.02,847,21.5
CT-2022-7213,Lagarto,Saúde,Paralisada,7331512.34,4182124.82,648,66.5
CT-2022-7214,Aracaju,Infraestrutura,Concluída,294250.18,0.0,0,100.0
CT-2022-7215,Estância,Educação,Atrasada,602199.55,201879.81,347,27.4
CT-2022-7216,Aracaju,Educação,Em Andamento,942280.1,0.0,0,24.3
CT-2022-7217,Lagarto,Segurança,Atrasada,3525899.32,466217.05,258,44.5
CT-2022-7218,Nossa Senhora do Socorro,Educação,Concluída,3635210.31,171209.12,0,100.0
CT-2022-7219,Nossa Senhora do Socorro,Segurança,Atrasada,16169246.0,4328845.03,373,27.1
CT-2022-7220,Nossa Senhora do Socorro,Saúde,Paralisada,2525371.83,7878619.5,929,34.4
CT-2022-7221,Estância,Saúde,Concluída,5438066.73,806517.52,0,100.0
CT-2022-7222,Aracaju,Infraestrutura,Atrasada,1953096.32,270817.12,210,46.3
CT-2022-7223,Aracaju,Segurança,Em Andamento,3234675.93,0.0,0,70.1
CT-2022-7224,São Cristóvão,Saúde,Paralisada,338468.18,576675.88,1272,16.1
CT-2022-7225,Aracaju,Educação,Em Andamento,5328039.58,0.0,0,33.1
CT-2022-7226,Nossa Senhora do Socorro,Segurança,Em Andamento,3311109.21,0.0,0,41.4
CT-2022-7227,Lagarto,Saúde,Concluída,3123453.3,160729.05,0,100.0
CT-2022-7228,Tobias Barreto,Cultura e Esporte,Atrasada,896751.31,142060.13,62,51.7
CT-2022-7229,Aracaju,Educação,Concluída,1706212.54,0.0,0,100.0
CT-2022-7230,Aracaju,Segurança,Concluída,930828.45,0.0,0,100.0
CT-2022-7231,Nossa Senhora do Socorro,Saúde,Atrasada,3806130.71,881363.62,318,58.3
CT-2022-7232,Lagarto,Educação,Concluída,16341460.26,0.0,0,100.0
CT-2022-7233,Itabaiana,Educação,Atrasada,793630.69,183499.94,214,60.2
CT-2022-7234,Itabaiana,Educação,Em Andamento,546963.78,0.0,0,21.9
CT-2022-7235,Aracaju,Cultura e Esporte,Atrasada,1384851.82,147664.78,107,91.6
CT-2022-7236,Nossa Senhora do Socorro,Educação,Paralisada,2259489.83,686007.06,674,16.6
CT-2022-7237,Nossa Senhora do Socorro,Saúde,Paralisada,3785180.39,12740504.48,1295,54.3
CT-2022-7238,Aracaju,Saúde,Paralisada,2206315.57,6515354.37,989,48.3
CT-2022-7239,Aracaju,Educação,Atrasada,12840249.68,3441133.21,337,42.8
CT-2022-7240,Aracaju,Cultura e Esporte,Em Andamento,4198111.04,0.0,0,25.2
CT-2022-7241,São Cristóvão,Saúde,Paralisada,770140.4,1457107.27,942,6.9
CT-2022-7242,Lagarto,Saúde,Atrasada,1193263.48,361567.4,266,30.7
CT-2022-7243,Tobias Barreto,Educação,Em Andamento,5023533.08,0.0,0,33.7
CT-2022-7244,Barra dos Coqueiros,Segurança,Concluída,6465947.04,0.0,0,100.0
CT-2022-7245,Barra dos Coqueiros,Segurança,Em Andamento,2422525.65,0.0,0,58.6
CT-2022-7246,Nossa Senhora do Socorro,Infraestrutura,Paralisada,1946604.07,683400.32,608,63.6
CT-2022-7247,Aracaju,Segurança,Concluída,647122.97,0.0,0,100.0
CT-2022-7248,Barra dos Coqueiros,Cultura e Esporte,Em Andamento,998237.77,0.0,0,17.6
CT-2022-7249,Aracaju,Saúde,Paralisada,3800109.2,10239957.86,803,69.7
CT-2022-7250,Lagarto,Cultura e Esporte,Paralisada,300804.12,68877.29,810,11.7
CT-2022-7251,Estância,Infraestrutura,Em Andamento,2939706.4,0.0,0,71.9
CT-2022-7252,Aracaju,Cultura e Esporte,Concluída,920812.18,44604.31,0,100.0
CT-2022-7253,Aracaju,Infraestrutura,Concluída,903060.98,0.0,0,100.0
CT-2022-7254,Estância,Cultura e Esporte,Em Andamento,1789376.83,0.0,0,34.4
CT-2022-7255,Tobias Barreto,Infraestrutura,Em Andamento,1956355.31,0.0,0,50.9
CT-2022-7256,Lagarto,Saúde,Paralisada,3291420.42,915980.12,555,16.7
CT-2022-7257,Nossa Senhora do Socorro,Infraestrutura,Paralisada,636312.39,374591.5,328,10.6
CT-2022-7258,Estância,Segurança,Concluída,1413774.01,0.0,0,100.0
CT-2022-7259,Aracaju,Educação,Em Andamento,678404.79,0.0,0,17.6
CT-2022-7260,Itabaiana,Infraestrutura,Concluída,2417195.36,0.0,0,100.0
CT-2022-7261,Aracaju,Infraestrutura,Paralisada,790815.11,424056.96,187,69.8
CT-2022-7262,Tobias Barreto,Infraestrutura,Atrasada,6510417.21,1959808.72,144,32.2
CT-2022-7263,Aracaju,Educação,Atrasada,323909.66,62577.28,46,60.2
CT-2022-7264,Itabaiana,Segurança,Em Andamento,2661755.66,0.0,0,58.4
CT-2022-7265,Itabaiana,Segurança,Concluída,3834199.12,133088.58,0,100.0
CT-2022-7266,Aracaju,Educação,Atrasada,6970141.71,1341660.63,136,28.1
CT-2022-7267,Nossa Senhora do Socorro,Segurança,Concluída,996399.39,30297.15,0,100.0
CT-2022-7268,Aracaju,Educação,Concluída,3549212.8,60953.37,0,100.0
CT-2022-7269,Nossa Senhora do Socorro,Infraestrutura,Atrasada,3860229.94,1043977.47,94,28.7
CT-2022-7270,Aracaju,Saúde,Concluída,2718388.28,0.0,0,100.0
CT-2022-7271,Aracaju,Cultura e Esporte,Concluída,5865695.43,828089.2,0,100.0
CT-2022-7272,Aracaju,Cultura e Esporte,Atrasada,1983003.36,206753.93,288,78.1
CT-2022-7273,São Cristóvão,Infraestrutura,Concluída,3912190.74,183622.7,0,100.0
CT-2022-7274,Lagarto,Educação,Paralisada,760355.75,421942.4,593,47.5
CT-2022-7275,Aracaju,Saúde,Paralisada,10661627.02,22184484.11,1259,44.0
CT-2022-7276,Barra dos Coqueiros,Infraestrutura,Atrasada,3014848.25,350594.4,73,80.6
CT-2022-7277,Aracaju,Infraestrutura,Em Andamento,4131674.72,0.0,0,54.3
CT-2022-7278,Aracaju,Infraestrutura,Concluída,1223809.84,0.0,0,100.0
CT-2022-7279,São Cristóvão,Cultura e Esporte,Paralisada,1809704.16,694675.86,353,33.5
CT-2022-7280,Aracaju,Infraestrutura,Atrasada,734131.46,239571.02,145,77.1
CT-2022-7281,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,9185929.95,1351978.98,0,100.0
CT-2022-7282,Aracaju,Segurança,Em Andamento,7235067.04,0.0,0,59.6
CT-2022-7283,Aracaju,Infraestrutura,Em Andamento,642619.69,0.0,0,36.1
CT-2022-7284,Itabaiana,Saúde,Concluída,993982.48,134868.51,0,100.0
CT-2022-7285,Lagarto,Cultura e Esporte,Paralisada,2427951.35,619848.42,347,59.1
CT-2022-7286,Nossa Senhora do Socorro,Educação,Concluída,531019.66,0.0,0,100.0
CT-2022-7287,Nossa Senhora do Socorro,Segurança,Concluída,2784790.14,0.0,0,100.0
CT-2022-7288,Nossa Senhora do Socorro,Infraestrutura,Paralisada,1076484.21,511696.21,816,51.1
CT-2022-7289,Aracaju,Cultura e Esporte,Em Andamento,3224065.19,0.0,0,54.3
CT-2022-7290,Nossa Senhora do Socorro,Educação,Concluída,395718.23,33769.24,0,100.0
CT-2022-7291,São Cristóvão,Infraestrutura,Paralisada,684821.89,92800.21,482,64.3
CT-2022-7292,Estância,Cultura e Esporte,Concluída,2399519.97,27381.76,0,100.0
CT-2022-7293,Lagarto,Infraestrutura,Concluída,3712390.3,529367.39,0,100.0
CT-2022-7294,Barra dos Coqueiros,Cultura e Esporte,Concluída,2779523.05,186514.01,0,100.0
CT-2022-7295,Aracaju,Saúde,Paralisada,1275615.22,3607240.52,927,39.1
CT-2022-7296,Aracaju,Saúde,Atrasada,2767915.09,360715.65,319,55.4
